<?xml version="1.0" encoding="UTF-8"?>
#5697	თეონა	ლებანიძე	შვილი	F	28	85	15300	GEL	- 
#5697	ეთერ	გაბუნია	მეუღლე	F	53	15	2635	GEL	- 
#5697	ტარიელ	ლებანიძე	საჯარო თანამდებობის პირის	M	57	0	0	GEL	Liberty Jeep გამოშვების წელი: 2005, ნომერი: 004-VAR 
#5697	ლუკა	ლებანიძე	შვილი	M	21	0	0	GEL	- 
#1340	ეთერი	ჟორჟოლიანი	შვილი	F	31	93	30000	GEL	- 
#1340	თინათინ	ღონღაძე	მეუღლე	F	55	7	2400	GEL	doj 1995 
#1340	თეიმურაზ	ჟორჟოლიანი	საჯარო თანამდებობის პირის	M	55	0	0	GEL	micubishi pajero 1998 
#45310	მაგდანა	ვაჩაძე	მეუღლე	F	40	100	9480	GEL	- 
#45310	ელიჩკა	საგანელიძე	დედა	F	77	0	0	GEL	- 
#45310	ასლან	საგანელიძე	საჯარო თანამდებობის პირის	M	43	0	0	GEL	mercededes c 200, 1996წ, CDC396 
#45310	ელენე	საგანელიძე	შვილი	F	15	0	0	GEL	- 
#45310	ანა	საგანელიძე	შვილი	F	14	0	0	GEL	- 
#45310	ღვთისავარი	საგანელიძე	შვილი	M	9	0	0	GEL	- 
#2733	თამარ	კონჯარია	და	F	34	50	300	GEL	- 
#2733	ია	ხვინგია	მეუღლე	F	34	50	300	GEL	- 
#2733	ვალტერი	კონჯარია	მამა	M	62	0	0	GEL	- 
#2733	მარინე	შენგელაია	დედა	F	57	0	0	GEL	- 
#2733	ლევან	კონჯარია	საჯარო თანამდებობის პირის	M	36	0	0	GEL	FORD ESCAPE, 2008წ. NBN535 
#2733	ოთარი	კონჯარია	შვილი	F	16	0	0	GEL	- 
#2733	ელენე	კონჯარია	შვილი	M	5	0	0	GEL	- 
#46864	მზია	ბუხრაძე	შვილი	F	18	100	5300	GEL	- 
#46864	დავით	ბუხრაძე	საჯარო თანამდებობის პირის	M	44	0	0	GEL	- 
#46864	ნონა	ბუხრაძე	მეუღლე	F	43	0	0	GEL	- 
#46864	მარიამი	ბუხრაძე	შვილი	F	17	0	0	GEL	- 
#3622	თამარ	ჩხეიძე	მეუღლე	F	29	100	2541	GEL	toyota RAV 4, 2007 
#3622	რუსლან	აბაშიძე	საჯარო თანამდებობის პირის	M	39	0	0	GEL	- 
#3622	სერგი	აბაშიძე	შვილი	F	10	0	0	GEL	- 
#3622	ალექსანდრე	აბაშიძე	შვილი	M	1	0	0	GEL	- 
#43938	გრივერი	ფარულავა	მამა	MF	76	74	14500	GEL	- 
#43938	თამთა	ფარულავა	და	F	41	26	5000	GEL	- 
#43938	იათამზე	ფარულავა	დედა	F	72	0	0	GEL	- 
#43938	თორნიკე	ფარულავა	საჯარო თანამდებობის პირის	M	32	0	0	GEL	- 
#43938	მედეა	ჭელიძე	მეუღლე	F	32	0	0	GEL	- 
#43938	მართა	ფარულავა	შვილი	F	1	0	0	GEL	- 
#44279	ნინო	ფოცხიშვილი	მეუღლე	F	42	100	14095.17	GEL	- 
#44279	გულინი	ცხადაძე	დედა	MF	72	0	0	GEL	- 
#44279	გიორგი	ტურიაშვილი	საჯარო თანამდებობის პირის	M	46	0	0	GEL	HYUNDAI SANTA FE 2.2 TDI 2007 
#44279	თორნიკე	ტურიაშვილი	შვილი	M	20	0	0	GEL	- 
#44279	ბაჩანა	ტურიაშვილი	შვილი	M	15	0	0	GEL	- 
#44084	ლელა	მეშველიანი	მეუღლე	F	48	100	15237.5	GEL	- 
#44084	სერგო	ხაბულიანი	საჯარო თანამდებობის პირის	M	51	0	0	GEL	- 
#44173	მედეა	ქვრივიშვილი	მეუღლე	F	37	100	6000	GEL	ჰიუნდაი, გამ. თარ. 2010, სახ.ნომ.: xdx118 
#44173	დავით	ებრალიძე	საჯარო თანამდებობის პირის	M	47	0	0	GEL	- 
#44173	ლიზი	ებრალიძე	შვილი	F	7	0	0	GEL	- 
#44173	ლუკა	ებრალიძე	შვილი	M	5	0	0	GEL	- 
#43867	თამრიკო	სიმონიშვილი	მეუღლე	F	30	100	6800	GEL	- 
#43867	მარინე	სიმონიშვილი	დედა	F	64	0	0	GEL	- 
#43867	დავით	სიმონიშვილი	საჯარო თანამდებობის პირის	M	36	0	0	GEL	- 
#43867	მათე	სიმონიშვილი	შვილი	M	6	0	0	GEL	- 
#45080	გიორგი	თოდუა	შვილი	M	25	100	14000	GEL	BMW,2000,DWD-993 
#45080	ვასილ	თოდუა	საჯარო თანამდებობის პირის	M	57	0	0	GEL	- 
#45080	მაია	ბუკია	მეუღლე	F	55	0	0	GEL	- 
#45080	ლევანი	თოდუა	შვილი	M	28	0	0	GEL	- 
#47903	ირმა	კაპანაძე	მეუღლე	F	41	100	8400	GEL	- 
#47903	ვერია	ნოზაძე	დედა	MF	77	0	0	GEL	- 
#47903	ამირან	ნოზაძე	საჯარო თანამდებობის პირის	M	54	0	0	GEL	- 
#47903	თემური	ნოზაძე	შვილი	M	15	0	0	GEL	- 
#47903	გიორგი	ნოზაძე	შვილი	M	11	0	0	GEL	- 
#8389	ლალი	კენჭოშვილი	დედა	F	52	54	3648	GEL	- 
#8389	თენგიზ	ვარდანიძე	მამა	M	58	26	1728	GEL	- 
#8389	მეგი	ტუსკაძე	მეუღლე	F	25	20	1370	GEL	- 
#8389	მალხაზ	ვარდანიძე	საჯარო თანამდებობის პირის	M	30	0	0	GEL	- 
#8389	მარიამი	ვარდანიძე	შვილი	F	1	0	0	GEL	- 
#46426	ნაირა	ბეგიაშვილი	მეუღლე	F	59	100	8800	GEL	- 
#46426	ალექსანდრე	ბეგიაშვილი	საჯარო თანამდებობის პირის	M	61	0	0	GEL	- 
#45134	გურამი	პაპიაშვილი	მამა	M	67	100	4500	GEL	- 
#45134	ელზა	ურჯუმელაშვილი	დედა	F	65	0	0	GEL	- 
#45134	დავით	პაპიაშვილი	საჯარო თანამდებობის პირის	M	40	0	0	GEL	- 
#45134	ეკა	გრიგალაშვილი	მეუღლე	F	39	0	0	GEL	- 
#45134	მამუკა	პაპიაშვილი	ძმა	M	38	0	0	GEL	- 
#45134	მალხაზი	პაპიაშვილი	ძმა	M	32	0	0	GEL	- 
#45134	ელზა	პაპიაშვილი	შვილი	F	17	0	0	GEL	- 
#45134	თეონა	პაპიაშვილი	შვილი	F	12	0	0	GEL	- 
#46805	ეკატერინე	ედიშერაშვილი	მეუღლე	F	42	100	45611.5	GEL	ფოლცვაგენი 2004წ QVO343 
#46805	დიმიტრი	ყიფიანი	საჯარო თანამდებობის პირის	M	44	0	0	GEL	- 
#46805	გიორგი	ყიფიანი	შვილი	M	8	0	0	GEL	- 
#46805	ქეთევანი	ყიფიანი	შვილი	F	8	0	0	GEL	- 
#48075	ჯემალი	ლომიძე	მამა	M	72	46	5040	GEL	- 
#48075	მერი	ლომიძე	დედა	F	64	46	5040	GEL	- 
#48075	ნათია	ლეთოდიანი	შვილი	F	25	7	800	GEL	- 
#48075	ნინო	ლომიძე	საჯარო თანამდებობის პირის	F	43	0	0	GEL	- 
#44840	ნინო	შუკვანი	შვილი	F	24	51	5400	GEL	- 
#44840	ლევან	შუკვანი	შვილი	M	28	49	5160	GEL	- 
#44840	ალმასხან	შუკვანი	მამა	M	88	0	0	GEL	- 
#44840	როზა	არღვლიანი	მეუღლე	F	63	0	0	GEL	- 
#44840	დავით	შუკვანი	საჯარო თანამდებობის პირის	M	59	0	0	GEL	- 
#44840	ნანი	შუკვანი	და	F	53	0	0	GEL	- 
#44154	ია	იაძე-ტაბატაძე	მეუღლე	F	42	100	2964	GEL	- 
#44154	ალექსანდრე	ტაბატაძე	საჯარო თანამდებობის პირის	M	43	0	0	GEL	- 
#44154	ლევანი	ტაბატაძე	შვილი	M	17	0	0	GEL	- 
#44154	ნატა	ტაბატაძე	შვილი	F	16	0	0	GEL	- 
#44154	მარიამი	ტაბატაძე	შვილი	F	10	0	0	GEL	- 
#44154	ნუცა	ტაბატაძე	შვილი	F	2	0	0	GEL	- 
#44392	მანანა	გოშაძე	მეუღლე	F	62	100	906.25	GEL	- 
#44392	თამაზ	თევზაძე	საჯარო თანამდებობის პირის	M	62	0	0	GEL	- 
#7078	ნიკოლოზი	ნაყოფია	შვილი	M	22	99	5.0451145E6	GEL	Mercedes Benz C 6.3 AMG, 2008, #007 
#7078	კობა	ნაყოფია	საჯარო თანამდებობის პირის	M	43	1	49206.88	GEL	Mercedes Benz GL 500, 2010, #ELG007 
#7078	ლიანა	ქარდავა	დედა	F	72	0	0	GEL	- 
#7078	ელგა	სოფია	მეუღლე	F	43	0	0	GEL	Mercedec benz S63AMG, 2008, #S63AMG 
#7078	ნატალია	ნაყოფია	შვილი	M	15	0	0	GEL	- 
#8692	რომანი	სულამანიძე	მამა	M	56	97	9181	GEL	- 
#8692	ცოტნე	სულამანიძე	საჯარო თანამდებობის პირის	M	23	3	250	GEL	- 
#8692	მაყვალა	გედენიძე	დედა	F	49	0	0	GEL	- 
#8692	ნინა	მოდებაძე	მეუღლე	F	23	0	0	GEL	- 
#8692	თორნიკე	სულამანიძე	ძმა	M	19	0	0	GEL	- 
#8692	მათე	სულამანიძე	შვილი	M	2	0	0	GEL	- 
#8692	ქეთევან	სულამანიძე	შვილი	F	0	0	0	GEL	- 
#44811	პაატა	ჩოკორაია	ძმა	M	37	96	13800	GEL	- 
#44811	მახარე	ჩოკორაია	საჯარო თანამდებობის პირის	M	38	4	550	GEL	- 
#44811	ილია	ჩოკორაია	მამა	M	67	0	0	GEL	- 
#44811	რუსუდან	ჩოკორაია	დედა	F	57	0	0	GEL	- 
#44811	მარიანა	ბარბაქაძე	რძალი	F	27	0	0	GEL	- 
#46973	ია	ყიფიანი	მეუღლე	F	47	96	53013	GEL	Hyundai Santa Fe, WWQ033, 2009 წელი 
#46973	დავით	ხუბუა	საჯარო თანამდებობის პირის	M	48	4	2142	GEL	- 
#46973	ციალა	ხუბუა	დედა	F	73	0	0	GEL	- 
#46973	ცოტნე	ხუბუა	შვილი	M	20	0	0	GEL	- 
#46973	თორნიკე	ხუბუა	შვილი	M	19	0	0	GEL	- 
#48157	ანა	ჯავახიშვილი	და	F	30	28	10800	GEL	- 
#48157	თინათინ	ჩუბინიძე	დედა	F	60	26	10000	GEL	- 
#48157	მაყვალა	ჩუბინიძე	ბებია	F	84	25	9600	GEL	- 
